socolissimo_home_delivery,0,0.25,5.25,6.75
socolissimo_home_delivery,0.25,0.5,5.8,7.3
socolissimo_home_delivery,0.5,0.75,6.55,8.05
socolissimo_home_delivery,0.75,1,7.05,8.55
socolissimo_home_delivery,1,2,7.82,9.32
socolissimo_home_delivery,2,3,8.59,10.09
socolissimo_home_delivery,3,4,9.36,10.86
socolissimo_home_delivery,4,5,10.13,11.63
socolissimo_home_delivery,5,6,10.9,12.4
socolissimo_home_delivery,6,7,11.67,13.17
socolissimo_home_delivery,7,8,12.44,13.94
socolissimo_home_delivery,8,9,13.21,14.71
socolissimo_home_delivery,9,10,13.98,15.48
socolissimo_home_delivery,10,11,14.75,16.25
socolissimo_home_delivery,11,12,15.52,17.02
socolissimo_home_delivery,12,13,16.29,17.79
socolissimo_home_delivery,13,14,17.06,18.56
socolissimo_home_delivery,14,15,17.83,19.33
socolissimo_home_delivery,15,16,18.6,20.1
socolissimo_home_delivery,16,17,19.37,20.87
socolissimo_home_delivery,17,18,20.14,21.64
socolissimo_home_delivery,18,19,20.91,22.41
socolissimo_home_delivery,19,20,21.68,23.18
socolissimo_home_delivery,20,21,22.45,23.95
socolissimo_home_delivery,21,22,23.22,24.72
socolissimo_home_delivery,22,23,23.99,25.49
socolissimo_home_delivery,23,24,24.76,26.26
socolissimo_home_delivery,24,25,25.53,27.03
socolissimo_home_delivery,25,26,26.3,27.8
socolissimo_home_delivery,26,27,27.07,28.57
socolissimo_home_delivery,27,28,27.84,29.34
socolissimo_home_delivery,28,29,28.61,30.11
socolissimo_home_delivery,29,30,29.38,30.88
socolissimo_appointment,0,0.25,8.95
socolissimo_appointment,0.25,0.5,9.7
socolissimo_appointment,0.5,0.75,10.45
socolissimo_appointment,0.75,1,10.95
socolissimo_appointment,1,2,11.72
socolissimo_appointment,2,3,12.49
socolissimo_appointment,3,4,13.26
socolissimo_appointment,4,5,14.03
socolissimo_appointment,5,6,14.8
socolissimo_appointment,6,7,15.57
socolissimo_appointment,7,8,16.34
socolissimo_appointment,8,9,17.11
socolissimo_appointment,9,10,17.88
socolissimo_appointment,10,11,18.65
socolissimo_appointment,11,12,19.42
socolissimo_appointment,12,13,20.19
socolissimo_appointment,13,14,20.96
socolissimo_appointment,14,15,21.73
socolissimo_appointment,15,16,22.5
socolissimo_appointment,16,17,23.27
socolissimo_appointment,17,18,24.04
socolissimo_appointment,18,19,24.81
socolissimo_appointment,19,20,25.58
socolissimo_appointment,20,21,26.35
socolissimo_appointment,21,22,27.12
socolissimo_appointment,22,23,27.89
socolissimo_appointment,23,24,28.66
socolissimo_appointment,24,25,29.43
socolissimo_appointment,25,26,30.2
socolissimo_appointment,26,27,30.97
socolissimo_appointment,27,28,31.74
socolissimo_appointment,28,29,32.51
socolissimo_appointment,29,30,33.28
socolissimo_cityssimo,0,0.25,5.25
