Timișu de Sus,BV
Toarcla,BV
Toderița,BV
Tohanu Nou,BV
Ucea de Jos,BV
Ucea de Sus,BV
Ungra,BV
Vad,BV
Vama Buzăului,BV
Văleni,BV
Vâlcea,BV
Veneția de Jos,BV
Veneția de Sus,BV
Victoria,BV
Viscri,BV
Viștea de Jos,BV
Viștea de Sus,BV
Viștișoara,BV
Vlădeni,BV
Voila,BV
Voivodeni,BV
Vulcan,BV
Zărnești,BV
Zizin,BV
Agaua,BR
Albina,BR
Ariciu,BR
Baldovinești,BR
Batogu,BR
Băndoiu,BR
Bărăganul,BR
Berlești,BR
Berteștii de Jos,BR
Berteștii de Sus,BR
Boarca,BR
Bordei Verde,BR
Brateșu Vechi,BR
Brădeanca,BR
Brăila,BR
Bumbăcari,BR
Cazasu,BR
Căldărușa,BR
Câineni-Băi,BR
Chichinețu,BR
Chioibășești,BR
Chiscani,BR
Ciocile,BR
Cireșu,BR
Cistia,BR
Colțea,BR
Comăneasca,BR
Constantin Gabrielescu,BR
Constantinești,BR
Corbeni,BR
Corbu Nou,BR
Corbu Vechi,BR
Cotu Lung,BR
Cotu Mihalea,BR
Custura,BR
Cuza Vodă (Salcia Tudor),BR
Cuza Vodă (Stăncuța),BR
Dedulești,BR
Drogu,BR
Dudescu,BR
Dudești,BR
Esna,BR
Făurei,BR
Făurei-Sat,BR
Filipești,BR
Filiu,BR
Florica,BR
Frecăței,BR
Galbenu,BR
Gara Ianca,BR
Găvani,BR
Gemenele,BR
Grădiștea,BR
Gropeni,BR
Gulianca,BR
Gura Călmățui,BR
Gura Gârluței,BR
Gurguieți,BR
Horia,BR
Ianca,BR
Ibrianu,BR
Ionești,BR
Însurăței,BR
Jirlău,BR
Jugureanu,BR
Lacu Rezii,BR
Lacu Sărat,BR
Lanurile,BR
Latinu,BR
Lișcoteanca,BR
Maraloiu,BR
Măgureni,BR
Mărașu,BR
Mărtăcești,BR
Măru Roșu,BR
Măxineni,BR
Mihai Bravu,BR
Mihail Kogălniceanu (Râmnicelu),BR
Mihail Kogălniceanu (Șuțești),BR
Mircea Vodă,BR
Morotești,BR
Movila Miresii,BR
Muchea,BR
Nedelcu,BR
Nicolești,BR
Oancea,BR
Odăieni,BR
Olăneasca,BR
Oprișenești,BR
Pântecani,BR
Perișoru,BR
Pietroiu,BR
Pitulații Noi,BR
Pitulații Vechi,BR
Plăsoiu,BR
Plopi,BR
Plopu,BR
Polizești,BR
Pribeagu,BR
Racovița,BR
Râmnicelu,BR
Romanu,BR
Roșiori,BR
Salcia,BR
Salcia Tudor,BR
Sătuc,BR
Scărlătești,BR
Scorțaru Nou,BR
Scorțaru Vechi,BR
Sihleanu,BR
Silistraru,BR
Siliștea,BR
Spiru Haret,BR
Stanca,BR
Stăncuța,BR
Stoienești,BR
Surdila-Găiseanca,BR
Surdila-Greci,BR
Șuțești,BR
Tătaru,BR
Târlele Filiu,BR
Tichilești,BR
Titcov,BR
Traian,BR
Tudor Vladimirescu,BR
Tufești,BR
Țăcău,BR
Țepeș Vodă,BR
Ulmu,BR
Unirea,BR
Urleasca,BR
Valea Călmățuiului,BR
Valea Cânepii,BR
Vameșu,BR
Vădeni,BR
Vărsătura,BR
Victoria,BR
Vișani,BR
Viziru,BR
Voinești,BR
Vultureni,BR
Zamfirești,BR
Zăvoaia,BR
Albești,BZ
Aldeni,BZ
Alexandru Odobescu,BZ
Aliceni,BZ
Aluniș,BZ
Amara,BZ
Amaru,BZ
Anini,BZ
Arbănași,BZ
Arcanu,BZ
Balta Albă,BZ
Balta Tocila,BZ
Banița,BZ
Batogu,BZ
Băbeni,BZ
Băceni,BZ
Bădeni,BZ
Bădila,BZ
Băești,BZ
Băile,BZ
Băjani,BZ
Bălaia,BZ
Bălăceanu,BZ
Bălănești,BZ
Băltăgari,BZ
Băltăreți,BZ
Bălteni,BZ
Bărăști,BZ
Bărbuncești,BZ
Bâlhacu,BZ
Bâsca Chiojdului,BZ
Bâsca Rozilei,BZ
Bâscenii de Jos,BZ
Bâscenii de Sus,BZ
Beceni,BZ
Beciu,BZ
Begu,BZ
Beilic,BZ
Bentu,BZ
Berca,BZ
Bercești,BZ
Beșlii,BZ
Bisoca,BZ
Blăjani,BZ
Boboc,BZ
Bodinești,BZ
Boldu,BZ
Bordușani,BZ
Bozioru,BZ
Brădeanca,BZ
Brădeanu,BZ
Brăești,BZ
Brăgăreasa,BZ
Brătilești,BZ
Breaza,BZ
Brebu,BZ
Buda,BZ
Buda Crăciunești,BZ
Budești,BZ
Budișteni,BZ
Budrea,BZ
Buduile,BZ
Buștea,BZ
Buzău,BZ
C.A. Rosetti,BZ
Calea Chiojdului,BZ
Calvini,BZ
Capu Satului,BZ
Caragele,BZ
Casota,BZ
Cașoca,BZ
Căldărăști,BZ
Căldărușa,BZ
Căldărușeanca,BZ
Călțuna,BZ
Cănești,BZ
Căpățânești,BZ
Cărătnău de Jos,BZ
Cărătnău de Sus,BZ
Cărpiniștea,BZ
Cătiașu,BZ
Cătina,BZ
Câlțești,BZ
Câmpeni,BZ
Câmpulungeanca,BZ
Cândești,BZ
Cârligu Mare,BZ
Cârligu Mic,BZ
Cârlomănești,BZ
Ceairu,BZ
Cernătești,BZ
Chiliile,BZ
Chiojdu,BZ
Chiperu,BZ
Chirlești,BZ
Cilibia,BZ
Ciobănoaia,BZ
Ciocănești,BZ
Cioranca,BZ
Cireșu,BZ
Cislău,BZ
Ciuta,BZ
Clondiru,BZ
Clondiru de Sus,BZ
Coca-Antimirești,BZ
Coca-Niculești,BZ
Cocârceni,BZ
Cochirleanca,BZ
Coconari,BZ
Cojanu,BZ
Colibași,BZ
Colțăneni,BZ
Colțeni,BZ
Colți,BZ
Colții de Jos,BZ
Colțu Pietrii,BZ
Comisoaia,BZ
Corbu (Cătina),BZ
Corbu (Glodeanu-Siliștea),BZ
Corneanu,BZ
Costești,BZ
Costieni,BZ
Costomiru,BZ
Cotorca,BZ
Cotu Ciorii,BZ
Coțatcu,BZ
Cozieni,BZ
Crâng,BZ
Crevelești,BZ
Cuculeasa,BZ
Curcănești,BZ
Curmătura,BZ
Dara,BZ
Dănulești,BZ
Dăscălești,BZ
Dâlma,BZ
Dâmbroca,BZ
Dealu Viei,BZ
Dedulești,BZ
Deleni,BZ
Dobrilești,BZ
Dogari,BZ
Dulbanu,BZ
Fața lui Nan,BZ
Fântânele (Mărgăritești),BZ
Fântânele (Năeni),BZ
Fințești,BZ
Fișici,BZ
Florești,BZ
Florica,BZ
Focșănei,BZ
Fotin,BZ
Frăsinet,BZ
Fulga,BZ
Fundata,BZ
Fundăturile,BZ
Fundeni,BZ
Furtunești,BZ
Gara Bobocu,BZ
Gara Cilibia,BZ
Găgeni,BZ
Gălbinași,BZ
Găvanele,BZ
Găvănești,BZ
Gherăseni,BZ
Ghergheasa,BZ
Ghiocari,BZ
Ghizdita,BZ
Glodeanu Sărat,BZ
Glodeanu-Siliștea,BZ
Glodu-Petcari,BZ
Glodurile,BZ
Goicelu,BZ
Goidești,BZ
Golu Grabicina,BZ
Gomoești,BZ
Gonțești,BZ
Gorâni,BZ
Gornet,BZ
Grabicina de Jos,BZ
Grabicina de Sus,BZ
Grăjdana,BZ
Grebănu,BZ
Greceanca,BZ
Gresia,BZ
Groșani,BZ
Gura Bădicului,BZ
Gura Bâscei,BZ
Gura Câlnăului,BZ
Gura Dimienii,BZ
Gura Făgetului,BZ
Gura Sărății,BZ
Gura Siriului,BZ
Gura Teghii,BZ
Gura Văii,BZ
Haleș,BZ
Heliade Rădulescu,BZ
Homești,BZ
Ileana,BZ
Istrița de Jos,BZ
Ivănețu,BZ
Izvoarele,BZ
Izvoranu,BZ
Izvoru (Cozieni),BZ
Izvoru Dulce (Beceni),BZ
Izvoru Dulce (Merei),BZ
Izvoru (Tisău),BZ
Jghiab,BZ
Joseni,BZ
Lacu,BZ
Lacu Sinaia,BZ
Lacu cu Anini,BZ
Lacurile,BZ
Lanurile,BZ
Largu,BZ
Leiculești,BZ
Lera,BZ
Limpeziș,BZ
Lipănescu,BZ
Lipia,BZ
Livada,BZ
Livada Mică,BZ
Lopătari,BZ
Lopătăreasa,BZ
Luciu,BZ
Lunca (Amaru),BZ
Lunca (C.A. Rosetti),BZ
Lunca Frumoasă,BZ
Lunca Jariștei,BZ
Lunca (Pătârlagele),BZ
Lunca Priporului,BZ
Lunca (Puiești),BZ
Luncile,BZ
Lungești,BZ
Manasia,BZ
Maxenu,BZ
Măcrina,BZ
Măgura,BZ
Măguricea,BZ
Mănăstirea,BZ
Mărăcineni,BZ
Mărgăritești,BZ
Mărgăriți,BZ
Mărgineanu,BZ
Mărunțișu,BZ
Mătești,BZ
Mânăstirea Rătești,BZ
Mânzălești,BZ
Mânzu,BZ
Merei,BZ
Mierea,BZ
Mihăilești,BZ
Mitropolia,BZ
Mlăjet,BZ
Modreni,BZ
Moisica,BZ
Moșești,BZ
Movila Banului,BZ
Movila Oii,BZ
Movilița,BZ
Mucești-Dănulești,BZ
Murgești,BZ
Muscel,BZ
Muscelu Cărămănești,BZ
Mușcel,BZ
Mușcelușa,BZ
Năeni,BZ
Negoșina,BZ
Nehoiașu,BZ
Nehoiu,BZ
Nemertea,BZ
Nenciu,BZ
Nenciulești,BZ
Nicolești,BZ
Niculești,BZ
Nistorești,BZ
Nișcov,BZ
Nucu,BZ
Odaia Banului,BZ
Odăile,BZ
Ogrăzile,BZ
Ojasca,BZ
Olari,BZ
Oleșești,BZ
Oratia,BZ
Oreavul,BZ
Padina,BZ
Pardoși,BZ
Păcurile,BZ
Pădurenii,BZ
Pălici,BZ
Păltineni,BZ
Păltiniș,BZ
Pănătău,BZ
Pătârlagele,BZ
Pâclele,BZ
Pârjolești,BZ
Pârscov,BZ
Pârscovelu,BZ
Pestrițu,BZ
Petrăchești,BZ
Petrișoru,BZ
Piatra Albă,BZ
Pietraru,BZ
Pietroasa Mică,BZ
Pietroasele,BZ
Pietrosu,BZ
Pinu,BZ
Pitulicea,BZ
Plaiu Nucului,BZ
Plavățu,BZ
Plăișor,BZ
Plescioara,BZ
Pleșcoi,BZ
Pleșești (Berca),BZ
Pleșești (Podgoria),BZ
Pleși,BZ
Plevna,BZ
Plopeasa,BZ
Plopi,BZ
Ploștina,BZ
Podgoria,BZ
Podu Muncii,BZ
Poenițele,BZ
Pogoanele,BZ
Pogonele,BZ
Poiana Pletari,BZ
Poiana Vâlcului,BZ
Poienile,BZ
Policiori,BZ
Posobești,BZ
Poșta Câlnău,BZ
Poșta (Cilibia),BZ
Poșta (Topliceni),BZ
Potârnichești,BZ
Potecu,BZ
Potoceni,BZ
Proșca,BZ
Pruneni,BZ
Puieștii de Jos,BZ
Puieștii de Sus,BZ
Punga,BZ
Racovițeni,BZ
Răducești,BZ
Rătești,BZ
Râmnicelu,BZ
Râmnicu Sărat,BZ
Râpile,BZ
Recea,BZ
Robeasca,BZ
Robești,BZ
Roșioru,BZ
Rubla,BZ
Ruginoasa,BZ
Runcu,BZ
Rușavăț,BZ
Rușețu,BZ
Salcia,BZ
Satu Nou (Glodeanu-Siliștea),BZ
Satu Nou (Mihăilești),BZ
Satu Vechi,BZ
Săgeata,BZ
Săhăteni,BZ
Sălcioara,BZ
Săpoca,BZ
Sărata,BZ
Sărata-Monteoru,BZ
Săreni,BZ
Sările,BZ
Sările-Cătun,BZ
Sărulești,BZ
Săsenii Noi,BZ
Săsenii Vechi,BZ
Săsenii pe Vale,BZ
Sătuc,BZ
Sârbești,BZ
Scăeni,BZ
Scărișoara,BZ
Scărlătești,BZ
Scoroșești,BZ
Scorțeanca,BZ
Scorțoasa,BZ
Scurtești,BZ
Scutelnici,BZ
Secuiu,BZ
Sergent Ionel Ștefan,BZ
Sibiciu de Jos,BZ
Sibiciu de Sus,BZ
Slobozia,BZ
Smârdan,BZ
Smeeni,BZ
Smeești,BZ
Sorești,BZ
Spătaru,BZ
Spidele,BZ
Stăncești,BZ
Stănila,BZ
Stăvărăști,BZ
Stâlpu,BZ
Strezeni,BZ
Stroești,BZ
Sudiți (Gherăseni),BZ
Sudiți (Poșta Câlnău),BZ
Șarânga,BZ
Șindrila,BZ
Știubei,BZ
Șuchea,BZ
Tăbăcari,BZ
Tăbărăști,BZ
Tătulești,BZ
Târcov,BZ
Târlele,BZ
Tâțârligu,BZ
Tega,BZ
Teișu,BZ
Terca,BZ
Tisău,BZ
Tocileni,BZ
Topliceni,BZ
Toropălești,BZ
Trestia,BZ
Trestieni,BZ
Trestioara (Chiliile),BZ
Trestioara (Mânzălești),BZ
Tronari,BZ
Tulburea,BZ
Țintești,BZ
Udați-Lucieni,BZ
Udați-Mânzu,BZ
Ulmeni,BZ
Ulmet,BZ
Unguriu,BZ
Ursoaia,BZ
Vadu Oii,BZ
Vadu Pașii,BZ
Vadu Sorești,BZ
Valea Banului,BZ
Valea Cătinei,BZ
Valea Cotoarei,BZ
Valea Fântânei,BZ
Valea Largă,BZ
Valea Largă-Sărulești,BZ
Valea Lupului,BZ
Valea Nucului,BZ
Valea Părului,BZ
Valea Purcarului,BZ
Valea Puțului (Merei),BZ
Valea Ratei,BZ
Valea Râmnicului,BZ
Valea Roatei,BZ
Valea Salciei,BZ
Valea Salciei-Cătun,BZ
Valea Sălciilor,BZ
Valea Sibiciului,BZ
Valea Stânei,BZ
Valea Șchiopului,BZ
Valea Ștefanului,BZ
Valea Ursului,BZ
Valea Verzei,BZ
Valea Viei,BZ
Valea lui Lalu,BZ
Varlaam,BZ
Văcăreasca,BZ
Văleanca-Vilănești,BZ
Văvălucile,BZ
Vâlcele,BZ
Vâlcelele,BZ
Vârf,BZ
Vârteju,BZ
Vernești,BZ
Viforâta,BZ
Vinețisu,BZ
Vintilă Vodă,BZ
Vintileanca,BZ
Viperești,BZ
Vispești,BZ
Vizireni,BZ
Vlădeni,BZ
Zaharești,BZ
Zăplazi,BZ
Zăpodia,BZ
Zărnești,BZ
Zărneștii de Slănic,BZ
Zeletin,BZ
Ziduri,BZ
Zilișteanca,BZ
Zoița,BZ
Zorești,BZ
 August,CS
Agadici,CS
Anina,CS
Apadia,CS
Armeniș,CS
Arsuri,CS
Baziaș,CS
Băile Herculane,CS
Bănia,CS
Bărbosu,CS
Băuțar,CS
Bârz,CS
Bârza,CS
Belobreșca,CS
Berliște,CS
Berzasca,CS
Berzovia,CS
Bigăr,CS
Biniș,CS
Bocșa,CS
Bogâltin,CS
Bogodinț,CS
Boina,CS
Boinița,CS
Bojia,CS
Bolvașnița,CS
Borlova,CS
Borlovenii Noi,CS
Borlovenii Vechi,CS
Borugi,CS
Bozovici,CS
Bratova,CS
Brădișoru de Jos,CS
Brebu,CS
Brebu Nou,CS
Brestelnic,CS
Brezon,CS
Broșteni,CS
Buchin,CS
Bucoșnița,CS
Bucova,CS
Calina,CS
Camena,CS
Camenița,CS
Caransebeş,CS
Carașova,CS
Cănicea,CS
Cărbunari,CS
Căvăran,CS
Câlnic,CS
Câmpia,CS
Cârnecea,CS
Cârșa Roșie,CS
Cârșie,CS
Cicleni,CS
Ciclova Montană,CS
Ciclova Română,CS
Ciortea,CS
Cireșa,CS
Cireșel,CS
Ciuchici,CS
Ciudanovița,CS
Ciuta,CS
Clocotici,CS
Comorâște,CS
Constantin Daicoviciu,CS
Copăcele,CS
Cornea,CS
Cornereva,CS
Cornișoru,CS
Cornuțel,CS
Coronini,CS
Costiș,CS
Cozia,CS
Cozla,CS
Cracu Almăj,CS
Cracu Mare,CS
Cracu Teiului,CS
Crușovăț,CS
Crușovița,CS
Cuptoare (Cornea),CS
Cuptoare (Reșița),CS
Curmătura,CS
Dalboșeț,CS
Dalci,CS
Delinești,CS
Dezești,CS
Divici,CS
Dobraia,CS
Doclin,CS
Dognecea,CS
Dolina,CS
Doman,CS
Domașnea,CS
Drencova,CS
Driștie,CS
Duleu,CS
Eftimie Murgu,CS
Ersig,CS
Ezeriș,CS
Fârliug,CS
Feneș,CS
Fizeș,CS
Forotic,CS
Frăsiniș,CS
Gărâna,CS
Gârbovăț,CS
Gârliște,CS
Gârnic,CS
Gherteniș,CS
Giurgiova,CS
Glimboca,CS
Globu Craiovei,CS
Globurău,CS
Goleț,CS
Gornea,CS
Goruia,CS
Grădinari,CS
Greoni,CS
Gruni,CS
Hora Mare,CS
Hora Mică,CS
Iabalcea,CS
Iablanița,CS
Iam,CS
Iaz,CS
Iertof,CS
Ilidia,CS
Ilova,CS
Ineleț,CS
Izgar,CS
Izvor,CS
Jitin,CS
Jupa,CS
Lăpușnicel,CS
Lăpușnicu Mare,CS
Lescovița,CS
Liborajdea,CS
Lindenfeld,CS
Liubcova,CS
Lucacevăț,CS
Lunca Florii,CS
Lunca Zaicii,CS
Luncavița,CS
Lupac,CS
Maciova,CS
Macoviște (Ciuchici),CS
Macoviște (Cornea),CS
Mal,CS
Marga,CS
Marila,CS
Martinovăț,CS
Măcești,CS
Măgura,CS
Măru,CS
Măureni,CS
Mâtnicu Mare,CS
Mehadia,CS
Mehadica,CS
Mercina,CS
Mesteacăn,CS
Milcoveni,CS
Moceriș,CS
Moldova Nouă,CS
Moldova Veche,CS
Moldovița,CS
Moniom,CS
Naidăș,CS
Negiudin,CS
Nermed,CS
Nicolinț,CS
Obița,CS
Obreja,CS
Ocna de Fier,CS
Ogașu Podului,CS
Ohaba-Mâtnic,CS
Ohăbița,CS
Oravița,CS
Oțelu Roșu,CS
Padina Matei,CS
Păltiniș,CS
Pătaș,CS
Pârneaura,CS
Pârvova,CS
Pecinișca,CS
Peștere,CS
Petnic,CS
Petrilova,CS
Petroșnița,CS
Plopu,CS
Plugova,CS
Pogara,CS
Pogara de Sus,CS
Poiana,CS
Poiana Lungă,CS
Poiana Mărului,CS
Poienile Boinei,CS
Pojejena,CS
Poneasca,CS
Potoc,CS
Preveciori,CS
Prigor,CS
Prilipeț,CS
Prisaca,CS
Prisăcina,CS
Prisian,CS
Prislop (Cornereva),CS
Prislop (Dalboșeț),CS
Putna,CS
Radimna,CS
Rafnic,CS
Ramna,CS
Ravensca,CS
Răcășdia,CS
Răchita,CS
Răchitova,CS
Remetea-Pogănici,CS
Reşiţa,CS
Reșița Mică,CS
Rugi,CS
Ruginosu,CS
Rusca,CS
Rusca Montană,CS
Rusova Nouă,CS
Rusova Veche,CS
Rușchița,CS
Ruștin,CS
Sacu,CS
Sadova Nouă,CS
Sadova Veche,CS
Sasca Montană,CS
Sasca Română,CS
Sat Bătrân,CS
Sălbăgelu Nou,CS
Scăiuș,CS
Scărișoara,CS
Secășeni,CS
Secu,CS
Sfânta Elena,CS
Sichevița,CS
Slatina-Nera,CS
Slatina-Timiș,CS
Soceni,CS
Socol,CS
Socolari,CS
Stăncilova,CS
Steierdorf,CS
Streneac,CS
Strugasca,CS
Studena,CS
Sub Crâng,CS
Sub Margine,CS
Sub Plai,CS
Surducu Mare,CS
Șopotu Nou,CS
Șopotu Vechi,CS
Șoșdea,CS
Știnăpari,CS
Șumița,CS
Șușca,CS
Târnova,CS
Teregova,CS
Ticvaniu Mare,CS
Ticvaniu Mic,CS
Tincova,CS
Tirol,CS
Topla,CS
Topleț,CS
Turnu Ruieni,CS
Țațu,CS
Țerova,CS
Urcu,CS
Valea Bistrei,CS
Valea Bolvașnița,CS
Valea Mare,CS
Valea Minișului,CS
Valea Orevița,CS
Valea Ravensca,CS
Valea Răchitei,CS
Valea Roșie,CS
Valea Sicheviței,CS
Valea Timișului,CS
Valeadeni,CS
Valeapai,CS
Vama Marga,CS
Var,CS
Vălișoara,CS
Văliug,CS
Vărădia,CS
Vârciorova,CS
Verendin,CS
Vermeș,CS
Vodnic,CS
Voislova,CS
Vrani,CS
Vrăniuț,CS
Zăgujeni,CS
Zănogi,CS
Zănou,CS
Zăsloane,CS
Zăvoi,CS
Zbegu,CS
Zervești,CS
Zlagna,CS
Zlatița,CS
Zmogotin,CS
Zoina,CS
Zorile,CS
Zorlencior,CS
Zorlențu Mare,CS
Alexandru I. Cuza,CL
Alexandru Odobescu,CL
Aprozi,CL
Arțari,CL
Belciugatele,CL
Bogata,CL
Bogdana,CL
Borcea,CL
Boșneagu,CL
Buciumeni,CL
Budești,CL
Buzoeni,CL
Călărași,CL
Călărașii Vechi,CL
Călăreți,CL
Căscioarele,CL
Cândeasca,CL
Ceacu,CL
Cetatea Veche,CL
Chirnogi,CL
Chirnogi (Ulmu),CL
Chiselet,CL
Ciocănești,CL
Ciulnița-Gară,CL
Clătești,CL
Coconi,CL
Codreni,CL
Cojești,CL
Constantin Brâncoveanu,CL
Coslogeni,CL
Coțofanca,CL
Crivăț,CL
Cucuieți,CL
Cunești,CL
Curătești,CL
Curcani,CL
Cuza Vodă,CL
Dănești,CL
Dâlga,CL
Dâlga-Gară,CL
Dârvari,CL
Dichiseni,CL
Dor Mărunt,CL
Dorobanțu,CL
Dorobanțu (Plătărești),CL
Dragalina,CL
Dragoș Vodă,CL
Drajna Nouă,CL
Făurei,CL
Fântâna Doamnei,CL
Florica,CL
Floroaica,CL
Frăsinet,CL
Frăsinetu de Jos,CL
Frumușani,CL
Fundeni,CL
Fundulea,CL
Gălățui,CL
Gălbinași,CL
Gâldău,CL
Gostilele,CL
Grădiștea,CL
Gruiu,CL
Gurbănești,CL
Iezeru,CL
Ileana,CL
Independența,CL
Înfrățirea,CL
Jegălia,CL
Lehliu,CL
Lehliu-Gară,CL
Libertatea,CL
Luica,CL
Lunca,CL
Lupșanu,CL
Luptători,CL
Mataraua,CL
Măgureni,CL
Mărculești-Gară,CL
Măriuța,CL
Mânăstirea,CL
Mihai Viteazu,CL
Mitreni,CL
Modelu,CL
Nana,CL
Negoești,CL
Nicolae Bălcescu,CL
Nicolae Bălcescu (Alexandru Odobescu),CL
Nucetu,CL
Nuci,CL
Ogoru,CL
Oltenița,CL
Oltina,CL
Orăști,CL
Ostrovu,CL
Paicu,CL
Pasărea,CL
Pădurișu,CL
Pelinu,CL
Perișoru,CL
Pițigaia,CL
Plătărești,CL
Plevna,CL
Plumbuita,CL
Podari,CL
Podu Pitarului,CL
Polcești,CL
Popești,CL
Postăvari,CL
Potcoava,CL
Preasna,CL
Preasna Veche,CL
Progresu,CL
Radovanu,CL
Radu Negru,CL
Radu Vodă,CL
Rasa,CL
Răsurile,CL
Răzoarele,CL
Răzvani,CL
Roseți,CL
Satnoeni,CL
Satu Nou,CL
Săcele,CL
Sălcioara,CL
Săndulița,CL
Săpunari,CL
Sărulești,CL
Sărulești-Gară,CL
Sătucu,CL
Siliștea,CL
Socoalele,CL
Sohatu,CL
Solacolu,CL
Spanțov,CL
Stancea,CL
Stoenești,CL
Sultana,CL
Șeinoiu,CL
Șoldanu,CL
Ștefan Vodă,CL
Ștefan cel Mare,CL
Ștefănești,CL
Tămădău Mare,CL
Tămădău Mic,CL
Tăriceni,CL
Tonea,CL
Tudor Vladimirescu,CL
Ulmeni,CL
Ulmu,CL
Unirea,CL
Valea Argovei,CL
Valea Popii,CL
Valea Presnei,CL
Valea Roșie,CL
Valea Rusului,CL
Valea Seacă,CL
Valea Stânii,CL
Vasilați,CL
Vărăști,CL
Vâlcelele,CL
Vișinii,CL
Vlad Țepeș,CL
Vlădiceasca,CL
Vlăiculești,CL
Zimbru,CL
Agârbiciu,CJ
Aghireșu,CJ
Aghireșu-Fabrici,CJ
Agriș,CJ
Aiton,CJ
Aluniș,CJ
Alunișu,CJ
Andici,CJ
Antăș,CJ
Apahida,CJ
Ardeova,CJ
Arghișu,CJ
Aruncuta,CJ
Așchileu,CJ
Așchileu Mare,CJ
Așchileu Mic,CJ
Baciu,CJ
Batin,CJ
Băbdiu,CJ
Băbuțiu,CJ
Bădeni,CJ
Bădești,CJ
Băgaciu,CJ
Băgara,CJ
Băișoara,CJ
Băița,CJ
Bălcești (Beliș),CJ
Bălcești (Căpușu Mare),CJ
Bărăi,CJ
Bârlea,CJ
Bedeciu,CJ
Beliș,CJ
Berchieșu,CJ
Berindu,CJ
Bica,CJ
Bicălatu,CJ
Blidărești,CJ
Bobâlna,CJ
Bociu,CJ
Bodrog,CJ
Bogata,CJ
Bogata de Jos,CJ
Bogata de Sus,CJ
Boian,CJ
Boj-Cătun,CJ
Boju,CJ
Bolduț,CJ
Bologa,CJ
Bonț,CJ
Bonțida,CJ
Borșa,CJ
Borșa-Cătun,CJ
Borșa-Crestaia,CJ
Borzești,CJ
Boteni,CJ
Brăișoru,CJ
Bucea,CJ
Bunești,CJ
Buru,CJ
Buteni,CJ
Buza,CJ
Cacova Ierii,CJ
Calna,CJ
Cara,CJ
Casele Micești,CJ
Căianu,CJ
Căianu Mic,CJ
Căianu-Vamă,CJ
Călata,CJ
Călărași,CJ
Călărași-Gară,CJ
Călățele,CJ
Cămărașu,CJ
Căprioara,CJ
Căpușu Mare,CJ
Căpușu Mic,CJ
Cășeiu,CJ
Cătălina,CJ
Cătina,CJ
Câmpenești,CJ
Câmpia Turzii,CJ
Câțcău,CJ
Ceaba,CJ
Ceanu Mare,CJ
Ceanu Mic,CJ
Cerbești,CJ
Cerc,CJ
Cetan,CJ
Cheia,CJ
Chesău,CJ
Chidea,CJ
Chinteni,CJ
Chiriș,CJ
Chiuiești,CJ
Ciubanca,CJ
Ciubăncuța,CJ
Ciucea,CJ
Ciuleni,CJ
Ciumăfaia,CJ
Ciurgău,CJ
Ciurila,CJ
Clapa,CJ
Cluj+Napoca,CJ
Coasta,CJ
Codor,CJ
Cojocna,CJ
Colonia,CJ
Comorâța,CJ
Comșești,CJ
Copăceni,CJ
Coplean,CJ
Copru,CJ
Corneni,CJ
Cornești,CJ
Cornești (Gârbău),CJ
Cornești (Mihai Viteazu),CJ
Corpadea,CJ
Corușu,CJ
Crairât,CJ
Crăești,CJ
Cremenea,CJ
Cristorel,CJ
Crișeni,CJ
Cubleșu Someșan,CJ
Curtuiușu Dejului,CJ
Custura,CJ
Cutca,CJ
Cuzdrioara,CJ
Daroț,CJ
Dăbâca,CJ
Dâmbu Mare,CJ
Dâmburile,CJ
Dâncu,CJ
Dângău Mare,CJ
Dângău Mic,CJ
Dârja,CJ
Dealu Botii,CJ
Dealu Mare,CJ
Dealu Negru,CJ
Dej,CJ
Deleni,CJ
Deușu,CJ
Dezmir,CJ
Diviciorii Mari,CJ
Diviciorii Mici,CJ
Domoșu,CJ
Dorna,CJ
Dorolțu,CJ
Dosu Bricii,CJ
Dosu Napului,CJ
Dretea,CJ
Dumbrava,CJ
Elciu,CJ
Escu,CJ
Falca,CJ
Făgetu Ierii,CJ
Făureni,CJ
Fânațe,CJ
Feiurdeni,CJ
Feldioara,CJ
Feleacu,CJ
Filea de Jos,CJ
Filea de Sus,CJ
Finciu,CJ
Finișel,CJ
Fizeșu Gherlii,CJ
Florești,CJ
Fodora,CJ
Frata,CJ
Frăsinet,CJ
Fundătura,CJ
Gădălin,CJ
Gârbău,CJ
Gârbău Dejului,CJ
Geaca,CJ
Gheorghieni,CJ
Gherla,CJ
Ghirișu Român,CJ
Ghirolt,CJ
Gilău,CJ
Giula,CJ
Giurcuța de Jos,CJ
Giurcuța de Sus,CJ
Gligorești,CJ
Guga,CJ
Hagău,CJ
Hășdate (Gherla),CJ
Hășdate (Săvădisla),CJ
Hodaie,CJ
Hodăi-Boian,CJ
Hodișu,CJ
Horlacea,CJ
Huci,CJ
Huedin,CJ
Huta,CJ
Iacobeni,CJ
Iara,CJ
Iclod,CJ
Iclozel,CJ
Igriția,CJ
Inucu,CJ
Iuriu de Câmpie,CJ
Izvoru Crișului,CJ
Jichișu de Jos,CJ
Jichișu de Sus,CJ
Juc-Herghelie,CJ
Jucu de Mijloc,CJ
Jucu de Sus,CJ
Jurca,CJ
Lacu,CJ
Lăpuștești,CJ
Leghia,CJ
Legii,CJ
Leurda,CJ
Lita,CJ
Liteni,CJ
Livada (Iclod),CJ
