"2724","Újlengyel","P"
"2730","Albertirsa","P"
"2735","Dánszentmiklós","P"
"2736","Mikebuda","P"
"2737","Ceglédbercel","P"
"2738","Cegléd-Budaiút","P"
"2740","Abony","P"
"2745","Kőröstetétlen","P"
"2746","Jászkarajenő","P"
"2747","Törtel","P"
"2750","Nagykőrös","P"
"2755","Kocsér","P"
"2760","Nagykáta","P"
"2764","Tápióbicske","P"
"2765","Farmos","P"
"2766","Tápiószele","P"
"2767","Tápiógyörgye","P"
"2768","Újszilvás","P"
"2769","Tápiószőlős","P"
"2800","Tatabánya","KE"
"2821","Gyermely","KE"
"2822","Szomor","KE"
"2823","Vértessomló","KE"
"2824","Várgesztes","KE"
"2831","Tarján","KE"
"2832","Héreg","KE"
"2833","Vértestolna","KE"
"2834","Tardos","KE"
"2835","Tata-Agostyán","KE"
"2836","Baj","KE"
"2837","Vértesszőlős","KE"
"2840","Oroszlány","KE"
"2851","Környe","KE"
"2852","Kecskéd","KE"
"2853","Kömlőd","KE"
"2854","Dad","KE"
"2855","Bokod","KE"
"2856","Szákszend","KE"
"2858","Császár","KE"
"2859","Vérteskethely","KE"
"2861","Bakonysárkány","KE"
"2862","Aka","KE"
"2870","Kisbér","KE"
"2879","Kisbér-Hánta","KE"
"2881","Ászár","KE"
"2882","Kerékteleki","KE"
"2883","Bársonyos","KE"
"2884","Bakonyszombathely","KE"
"2885","Bakonybánk","KE"
"2886","Réde","KE"
"2887","Ácsteszér","KE"
"2888","Csatka","KE"
"2889","Súr","KE"
"2890","Tata","KE"
"2896","Szomód","KE"
"2897","Dunaszentmiklós","KE"
"2898","Kocs","KE"
"2899","Naszály","KE"
"2900","Komárom","KE"
"2903","Komárom-Koppánymonostor","P"
"2911","Mocsa","KE"
"2921","Komárom-Szőny","P"
"2931","Almásfüzitő","KE"
"2941","Ács","KE"
"2942","Nagyigmánd","KE"
"2943","Bábolna","KE"
"2944","Bana","KE"
"2945","Tárkány","KE"
"2946","Csép","KE"
"2947","Ete","KE"
"2948","Kisigmánd","KE"
"2949","Csém","KE"
"3000","Hatvan","HE"
"3000","Hatvan-Kerekharaszt","HE"
"3009","Kerekharaszt","HE"
"3011","Heréd","HE"
"3012","Nagykökényes","HE"
"3013","Ecséd","HE"
"3014","Hort","HE"
"3015","Csány","HE"
"3016","Boldog","HE"
"3021","Lőrinci","HE"
"3022","Lőrinci-Mátravidékierőmű","P"
"3023","Petőfibánya","HE"
"3024","Lőrinci-Selyp","P"
"3031","Zagyvaszántó","HE"
"3032","Apc","HE"
"3033","Rózsaszentmárton","HE"
"3034","Szűcsi","HE"
"3035","Gyöngyöspata","HE"
"3036","Gyöngyöstarján","HE"
"3041","Héhalom","NO"
"3042","Palotás","NO"
"3043","Egyházasdengeleg","NO"
"3044","Szirák","NO"
"3045","Bér","NO"
"3046","Kisbágyon","NO"
"3047","Buják","NO"
"3051","Szarvasgede","NO"
"3052","Csécse","NO"
"3053","Ecseg","NO"
"3053","Kozárd","NO"
"3060","Pásztó","NO"
"3063","Jobbágyi","NO"
"3064","Szurdokpüspöki","NO"
"3065","Pásztó-Hasznos","P"
"3066","Bokor","NO"
"3066","Cserhátszentiván","NO"
"3066","Kutasó","NO"
"3067","Felsőtold","NO"
"3067","Garáb","NO"
"3068","Mátraszőlős","NO"
"3069","Alsótold","NO"
"3070","Bátonyterenye","NO"
"3071","Bátonyterenye-Nagybátony","P"
"3073","Tar","NO"
"3074","Sámsonháza","NO"
"3075","Kisbárkány","NO"
"3075","Márkháza","NO"
"3075","Nagybárkány","NO"
"3077","Mátraverebély","NO"
"3078","Bátonyterenye-Kisterenye","P"
"3082","Pásztó-Mátrakeresztes","P"
"3100","Salgótarján","NO"
"3102","Salgótarján-Baglyasalja","P"
"3104","Salgótarján-Zagyvapálfalva","P"
"3109","Salgótarján-Salgóbánya","P"
"3121","Somoskőújfalu","NO"
"3123","Cered","NO"
"3124","Zabar","NO"
"3125","Szilaspogony","NO"
"3126","Bárna","NO"
"3127","Kazár","NO"
"3128","Vizslás","NO"
"3129","Lucfalva","NO"
"3129","Nagykeresztúr","NO"
"3131","Sóshartyán","NO"
"3132","Nógrádmegyer","NO"
"3133","Magyargéc","NO"
"3134","Piliny","NO"
"3135","Szécsényfelfalu","NO"
"3136","Etes","NO"
"3137","Karancsberény","NO"
"3138","Ipolytarnóc","NO"
"3141","Salgótarján-Zagyvaróna","P"
"3142","Mátraszele","NO"
"3143","Mátranovák","NO"
"3144","Mátranovák-Bányatelep","P"
"3145","Mátraterenye-Homokterenye","P"
"3146","Mátraterenye-Nádújfalu","P"
"3147","Kazár-Mizserfa","NO"
"3151","Rákóczibánya","NO"
"3152","Nemti","NO"
"3153","Dorogháza","NO"
"3154","Szuha","NO"
"3155","Mátramindszent","NO"
"3161","Kishartyán","NO"
"3162","Ságújfalu","NO"
"3163","Karancsság","NO"
"3163","Szalmatercs","NO"
"3165","Endrefalva","NO"
"3170","Szécsény","NO"
"3175","Nagylóc","NO"
"3176","Hollókő","NO"
"3177","Rimóc","NO"
"3178","Varsány","NO"
"3179","Nógrádsipek","NO"
"3181","Karancsalja","NO"
"3182","Karancslapujtő","NO"
"3183","Karancskeszi","NO"
"3184","Mihálygerge","NO"
"3185","Egyházasgerge","NO"
"3186","Litke","NO"
"3187","Nógrádszakál","NO"
